Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
2315892,Best Served Cold,Joe Abercrombie,"Abercrombie, Joe",,"=""0575082453""","=""9780575082458""",4,4.23,Gollancz,Hardcover,534,2009,2009,2015/02/21,2015/06/22,,,read,,,,1,0
16280678,"Shattered (The Iron Druid Chronicles, #7)",Kevin Hearne,"Hearne, Kevin",,"=""0345548485""","=""9780345548481""",3,4.28,Del Rey,Hardcover,352,2014,2014,2015/02/08,2015/06/22,,,read,,,,1,0
16071748,"Hunted (The Iron Druid Chronicles, #6)",Kevin Hearne,"Hearne, Kevin",,"=""0345533631""","=""9780345533630""",4,4.29,Del Rey,Mass Market Paperback,384,2013,2013,2015/02/02,2015/06/22,,,read,,,,1,0
12700306,"Tricked (The Iron Druid Chronicles, #4)",Kevin Hearne,"Hearne, Kevin",,"=""0345533623""","=""9780345533623""",4,4.25,Random House Publishing Group,Mass Market Paperback,341,2012,2012,2015/01/25,2015/06/22,,,read,,,,1,0
9595620,"Hammered (The Iron Druid Chronicles, #3)",Kevin Hearne,"Hearne, Kevin",,"=""0345522486""","=""9780345522481""",4,4.21,Random House Publishing Group,Mass Market Paperback,312,2011,2011,2015/01/21,2015/06/22,,,read,,,,1,0
9595650,"Hexed (The Iron Druid Chronicles, #2)",Kevin Hearne,"Hearne, Kevin",,"=""0345522494""","=""9780345522498""",4,4.22,Del Rey,Mass Market Paperback,296,2011,2011,2015/01/19,2015/01/19,,,read,,,,1,0
22893141,"Blades of Magic (Crown Service, #1)",Terah Edun,"Edun, Terah",,"=""1500640220""","=""9781500640224""",3,3.67,CreateSpace ,Paperback,302,2014,2014,2015/01/16,2015/01/19,,,read,,,,1,0
15704459,"Firefight (The Reckoners, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0385743580""","=""9780385743587""",4,4.25,Delacorte Press,Hardcover,416,2015,2015,2015/01/10,2015/01/10,,,read,,,,1,0
9533378,"Hounded (The Iron Druid Chronicles, #1)",Kevin Hearne,"Hearne, Kevin",,"=""0345522478""","=""9780345522474""",4,4.10,Del Rey,Mass Market Paperback,304,2011,2011,2015/01/06,2015/01/06,,,read,,,,1,0
30281,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",Laurell K. Hamilton,"Hamilton, Laurell K.",,"=""0425197549""","=""9780425197547""",2,4.02,Penguin Publishing Group,Paperback,355,2004,1993,2013/11/19,2013/11/19,,,read,,,,1,0
22878967,"The Shadow of What Was Lost (The Licanius Trilogy, #1)",James  Islington,"Islington, James",,"=""099258020X""","=""9780992580209""",3,4.14,Aslaradis Publishing,Paperback,602,2014,2014,2015/01/02,2015/01/02,,,read,,,,1,0
23202665,"An Echo of Things to Come (The Licanius Trilogy, #2)",James  Islington,"Islington, James",,"=""0316274127""","=""""",0,4.23,Orbit ,Kindle Edition,752,2017,2017,,2015/01/02,to-read,to-read (#6),to-read,,,,0,0
48002,"Thief of Time (Discworld, #26; Death, #5)",Terry Pratchett,"Pratchett, Terry",,"=""0061031321""","=""9780061031328""",4,4.27,HarperTorch,Paperback,378,2008,2001,2014/12/28,2015/01/02,,,read,,,,1,0
9300768,The Heroes,Joe Abercrombie,"Abercrombie, Joe",,"=""0316123358""","=""9780316123358""",4,4.34,Orbit,ebook,581,2011,2011,2014/11/10,2014/11/10,,,read,,,,1,0
13829,"Terrier (Beka Cooper, #1)",Tamora Pierce,"Pierce, Tamora",,"=""037581468X""","=""9780375814686""",2,4.16,Random House,Hardcover,581,2006,2006,2014/10/23,2014/10/23,,,read,,,,1,0
9268487,"The Daylight War (Demon Cycle, #3)",Peter V. Brett,"Brett, Peter V.",,"=""0345503821""","=""9780345503824""",3,4.20,Random House Del Ray,Hardcover,639,2013,2013,2014/11/28,2015/01/02,,,read,,,,1,0
6736971,"The Desert Spear (Demon Cycle, #2)",Peter V. Brett,"Brett, Peter V.",,"=""0345503813""","=""9780345503817""",3,4.21,Del Rey,Hardcover,579,2010,2010,2014/11/20,2015/01/02,,,read,,,,1,0
3428935,"The Warded Man (The Demon Cycle, #1)",Peter V. Brett,"Brett, Peter V.",,"=""0345503805""","=""9780345503800""",4,4.25,Random House,Hardcover,416,2009,2008,2014/11/13,2014/09/05,,,read,,,,1,0
848654,"Harry Potter and the Philosopher's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0747532699""","=""9780747532699""",4,4.47,Bloomsbury Publishing,Hardcover,223,1997,1997,1999/12/01,2007/06/29,,,read,,,,1,0
21032488,"The Doors of Stone (The Kingkiller Chronicle, #3)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""0575081449""","=""9780575081444""",0,3.56,Gollancz,Hardcover,896,,,,2013/04/22,to-read,to-read (#4),to-read,,,,0,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,2014/04/29,2014/04/29,,,read,,,,1,0
902715,"Before They Are Hanged (The First Law, #2)",Joe Abercrombie,"Abercrombie, Joe",,"=""0575077883""","=""9780575077881""",4,4.35,Gollancz,Trade Paperback,441,2007,2007,2014/10/06,2014/10/11,,,read,,,,1,0
944076,"Last Argument of Kings (The First Law, #3)",Joe Abercrombie,"Abercrombie, Joe",,"=""0575077905""","=""9780575077904""",4,4.34,Gollancz,Paperback,536,2008,2008,2014/10/12,2014/10/11,,,read,,,,1,0
944073,"The Blade Itself (The First Law, #1)",Joe Abercrombie,"Abercrombie, Joe",,"=""0575079797""","=""9780575079793""",4,4.21,Gollancz,Paperback,515,2007,2006,2014/09/18,2014/10/11,,,read,,,,1,0
18775169,"Monster Hunter Nemesis (Monster Hunter International, #5)",Larry Correia,"Correia, Larry",,"=""1476736553""","=""9781476736556""",4,4.38,Baen,Hardcover,368,2014,2014,2014/07/11,2014/07/11,,,read,,,,1,0
12652457,"The Broken Eye (Lightbringer, #3)",Brent Weeks,"Weeks, Brent",,"=""""","=""""",4,4.45,Orbit,Kindle Edition,846,2014,2014,2014/09/06,2014/09/05,,,read,,,,1,0
18081109,"The Tower Lord (Raven's Shadow, #2)",Anthony Ryan,"Ryan, Anthony",,"=""""","=""""",5,4.16,Orbit,Kindle Edition,624,2014,2014,2014/07/09,2014/07/08,,,read,,,,1,0
13569581,"Blood Song (Raven's Shadow, #1)",Anthony Ryan,"Ryan, Anthony",,"=""1466085665""","=""""",5,4.42,Anthony  Ryan,Kindle Edition,591,2012,2011,2014/05/26,2014/05/27,,,read,,,,1,0
2855034,Nation,Terry Pratchett,"Pratchett, Terry",,"=""0061433012""","=""9780061433016""",4,4.10,Clarion Books,Roughcut,367,2008,2008,2014/05/11,2014/05/11,,,read,,,,1,0
93124,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""0747581088""","=""9780747581086""",5,4.58,Bloomsbury Publishing,Hardcover,607,2005,2005,2005/07/01,2007/06/29,,,read,,,,1,0
18966322,"Mitosis (The Reckoners, #1.5)",Brandon Sanderson,"Sanderson, Brandon",,"=""0449818438""","=""9780449818435""",3,3.85,Delacorte Press,ebook,55,2013,2013,2014/04/03,2014/04/03,,,read,,,,1,0
13489349,"The Dark Thorn (Annwn Cycle, #1)",Shawn Speakman,"Speakman, Shawn",,"=""0984713611""","=""9780984713615""",3,3.74,Grim Oak Press,Kindle Edition,416,2011,2011,2014/03/20,2014/03/31,,,read,,,,1,0
15832300,"Unfettered (Unfettered, #1)",Shawn Speakman,"Speakman, Shawn","Robert Jordan, Terry Brooks, Patrick Rothfuss, Brandon Sanderson, Jacqueline Carey, Tad Williams, R.A. Salvatore, Naomi Novik, Geno Salvatore, Peter V. Brett, Daniel Abraham, Lev Grossman, David Anthony Durham, Peter Orullian, Blake Charlton, Michael J. Sullivan, Eldon Thompson, Robert V.S. Redick, Carrie Vaughn, Kevin Hearne, Jennifer Bosworth, Todd Lockwood, Mark  Lawrence","=""""","=""""",4,3.81,Grim Oak Press,Hardcover,574,2013,2013,2014/02/25,2014/02/25,,,read,,,,1,0
13051355,"Monster Hunter Legion (Monster Hunter International, #4)",Larry Correia,"Correia, Larry",,"=""1451637969""","=""9781451637960""",4,4.33,Baen,Hardcover,377,2012,2012,2014/01/22,2014/01/22,,,read,,,,1,0
15985373,"Emperor of Thorns (The Broken Empire, #3)",Mark  Lawrence,"Lawrence, Mark",,"=""0425256855""","=""9780425256855""",3,4.23,Ace,Hardcover,434,2013,2013,2014/01/15,2014/01/15,,,read,,,,1,0
12891107,"King of Thorns (The Broken Empire, #2)",Mark  Lawrence,"Lawrence, Mark",,"=""1937007472""","=""9781937007478""",4,4.18,Ace Books,Hardcover,449,2012,2012,2014/01/15,2014/01/15,,,read,,,,1,0
9579634,"Prince of Thorns (The Broken Empire, #1)",Mark  Lawrence,"Lawrence, Mark",,"=""0007423292""","=""9780007423293""",3,3.84,Voyager,Hardcover,373,2011,2011,2014/01/15,2014/01/15,,,read,,,,1,0
11543195,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0575097396""","=""9780575097391""",5,4.76,Gollancz,Paperback,1088,2014,2014,2014/03/31,2013/02/27,,,read,,,,1,0
64222,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060502932""","=""9780060502935""",4,4.41,HarperTorch,Mass Market Paperback,394,2005,2004,2013/12/27,2013/12/28,,,read,,,,1,0
9785225,"Monster Hunter Alpha (Monster Hunter International, #3)",Larry Correia,"Correia, Larry",,"=""1439134588""","=""9781439134580""",4,4.29,Baen,Mass Market Paperback,552,2011,2011,2013/12/27,2013/12/28,,,read,,,,1,0
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,"=""055357342X""","=""9780553573428""",4,4.54,Bantam,Mass Market Paperback,1177,2003,2000,2008/01/01,2012/05/25,,,read,,,,1,0
7683254,"Monster Hunter Vendetta (Monster Hunter International, #2)",Larry Correia,"Correia, Larry",,"=""1439133913""","=""9781439133910""",4,4.26,Baen,Mass Market Paperback,612,2010,2010,2013/12/24,2013/12/23,,,read,,,,1,0
2570856,"Monster Hunter International (Monster Hunter International, #1)",Larry Correia,"Correia, Larry",,"=""0741444569""","=""9780741444561""",4,4.06,Infinity Publishing,Paperback,557,2009,2009,2013/12/16,2013/12/16,,,read,,,,1,0
2890090,"The Republic of Thieves (Gentleman Bastard, #3)",Scott Lynch,"Lynch, Scott",,"=""0553804693""","=""9780553804690""",4,4.22,Del Rey,Hardcover,650,2013,2013,2013/12/10,2013/04/22,,,read,,,,1,0
11614718,"Delirium (Delirium, #1)",Lauren Oliver,"Oliver, Lauren",,"=""0061726834""","=""9780061726835""",2,3.95,HarperCollins,Paperback,441,2012,2011,2013/11/24,2013/11/23,,,read,,,,1,0
17797431,"Swords of Good Men (The Valhalla Saga, #1)",Snorri Kristjansson,"Kristjansson, Snorri",,"=""1782063322""","=""9781782063322""",4,3.55,Jo Fletcher Books,Hardcover,352,2013,2013,2013/11/15,2013/11/15,,,read,,,,1,0
16130317,"Warbound (Grimnoir Chronicles, #3)",Larry Correia,"Correia, Larry",,"=""1451639082""","=""9781451639087""",5,4.42,Baen,Hardcover,448,2013,2014,2013/11/11,2013/11/13,,,read,,,,1,0
10822283,"Spellbound (Grimnoir Chronicles, #2)",Larry Correia,"Correia, Larry",,"=""1451637756""","=""9781451637755""",5,4.29,Baen,Hardcover,448,2011,2011,2013/11/04,2013/11/03,,,read,,,,1,0
8562526,Firstborn,Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",3,3.97,Tor Books,Kindle Edition,48,2010,2008,2013/06/22,2013/06/24,,,read,,,,1,0
8643407,"Hard Magic (Grimnoir Chronicles, #1)",Larry Correia,"Correia, Larry",,"=""1439134340""","=""9781439134344""",5,4.14,Baen,Mass Market Paperback,423,2011,2012,2013/10/27,2013/10/27,,,read,,,,1,0
10592,Carrie,Stephen         King,"King, Stephen",,"=""1416524304""","=""9781416524304""",3,3.99,Pocket,Mass Market Paperback,272,2005,1974,2013/10/20,2013/10/20,,,read,,,,1,0
3236307,"Graceling (Graceling Realm, #1)",Kristin Cashore,"Cashore, Kristin",,"=""""","=""9780152063962""",4,4.07,Harcourt,Hardcover,471,2008,2008,2013/10/06,2013/10/08,,,read,,,,1,0
15704458,"Steelheart (Reckoners, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""1299859291""","=""9781299859296""",4,4.14,Delacorte Press,ebook,361,2013,2013,2013/09/27,2013/02/27,,,read,,,,1,0
44652,"Fablehaven (Fablehaven, #1)",Brandon Mull,"Mull, Brandon",,"=""1590385810""","=""9781590385814""",3,4.13,Shadow Mountain,Hardcover,351,2006,2006,2013/09/15,2013/09/27,,,read,,,,1,0
13662,"The Tombs of Atuan (Earthsea Cycle, #2)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0689845367""","=""9780689845369""",3,4.13,Aladdin Paperbacks,Mass Market Paperback,180,2001,1971,2013/08/27,2013/08/26,,,read,,,,1,0
4502507,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",4,4.55,,Audio CD,11,2009,2009,2013/08/19,2013/08/19,,,read,,,,1,0
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,"=""1423101464""","=""9781423101468""",4,4.42,Hyperion Books for Children,Hardcover,361,2008,2008,2013/08/19,2013/08/19,,,read,,,,1,0
561456,The Titan’s Curse (Percy Jackson and the Olympians #3),Rick Riordan,"Riordan, Rick",,"=""""","=""""",3,4.37,Puffin Books,Paperback,320,2007,2007,2013/08/17,2013/08/17,,,read,,,,1,0
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,"=""0786856866""","=""9780786856862""",3,4.24,Hyperion Books,Hardcover,279,2006,2006,2013/08/14,2013/08/14,,,read,,,,1,0
13642,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",4,4.01,,Paperback,183,2004,1968,2013/08/03,2013/08/04,,,read,,,,1,0
28187,The Lightning Thief (Percy Jackson and the Olympians #1),Rick Riordan,"Riordan, Rick",,"=""""","=""""",3,4.31,Disney Hyperion Books,Paperback,377,2006,2005,2013/08/09,2013/08/09,,,read,,,,1,0
12499290,"The Blinding Knife (Lightbringer, #2)",Brent Weeks,"Weeks, Brent",,"=""031607991X""","=""9780316079914""",5,4.41,Orbit,Hardcover,671,2012,2012,2013/07/28,2013/07/28,,,read,,,,1,0
7165300,"The Black Prism (Lightbringer, #1)",Brent Weeks,"Weeks, Brent",,"=""0316075558""","=""9780316075558""",5,4.23,Orbit,Hardcover,629,2010,2010,2013/07/23,2013/01/28,,,read,,,,1,0
12111823,"The Winds of Winter (A Song of Ice and Fire, #6)",George R.R. Martin,"Martin, George R.R.",,"=""0002247410""","=""9780002247412""",0,4.39,Harper Voyager,Hardcover,,,,,2013/07/17,to-read,to-read (#5),to-read,,,,0,0
45112,"Assassin's Quest (Farseer Trilogy, #3)",Robin Hobb,"Hobb, Robin",,"=""0553565699""","=""9780553565690""",4,4.20,Spectra,Mass Market Paperback,757,1998,1997,2013/07/16,2013/07/17,,,read,,,,1,0
68487,"Royal Assassin (Farseer Trilogy, #2)",Robin Hobb,"Hobb, Robin",,"=""0006480101""","=""9780006480105""",4,4.27,Voyager,Mass Market Paperback,752,1997,1996,2013/07/14,2013/07/15,,,read,,,,1,0
45107,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",,"=""""","=""""",4,4.18,Voyager,Mass Market Paperback,460,1996,1995,2013/07/02,2013/07/01,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2012/05/25,,,read,,,,1,0
2767793,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316897""","=""9780765316899""",5,4.54,Tor Books,Hardcover,572,2008,2008,,2012/05/25,,,read,,,,1,0
34897,"The Dragon Reborn (The Wheel of Time, #3)",Robert Jordan,"Jordan, Robert",,"=""0765305119""","=""9780765305114""",5,4.27,Tor Fantasy,Mass Market Paperback,624,2002,1991,2007/01/01,2012/05/25,,,read,,,,1,0
6585201,"Changes (The Dresden Files, #12)",Jim Butcher,"Butcher, Jim",,"=""045146317X""","=""9780451463173""",5,4.50,Roc,Hardcover,438,2010,2010,2011/01/01,2012/05/25,,,read,,,,1,0
13578175,The Emperor's Soul (The Cosmere),Brandon Sanderson,"Sanderson, Brandon",,"=""1616960922""","=""9781616960926""",5,4.38,Tachyon Publications,Paperback,192,2012,2012,2013/01/24,2013/01/24,,,read,,,,1,0
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""9780765311788""",5,4.48,Tor Books,Hardcover,541,2006,2006,,2012/05/25,,,read,,,,1,0
951749,"The Dying Earth (The Dying Earth, #1)",Jack Vance,"Vance, Jack",,"=""0671831526""","=""9780671831523""",2,3.89,Pocket Books,Paperback,156,1977,1950,2013/06/25,2013/03/01,,,read,,,,1,0
10137823,"The Rithmatist (Rithmatist, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765320320""","=""9780765320322""",5,4.25,Tor Teen,Hardcover,378,2013,2013,2013/06/22,2013/02/27,,,read,,,,1,0
10803121,"The Alloy of Law (Mistborn, #4)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765330423""","=""9780765330420""",5,4.20,Tor Books,Hardcover,332,2011,2011,2013/04/25,2013/02/27,,,read,,,,1,0
13452375,"Legion (Legion, #1)",Brandon Sanderson,"Sanderson, Brandon",Deniz Evliyagil,"=""1596064854""","=""9781596064850""",4,4.13,Subterranean Press,Hardcover,88,2012,2012,2013/04/22,2013/02/27,,,read,"A very solid read by Sanderson, as always. A fascinating concept.<br/>Rather too fascinating, actually.<br/>The reason this one isn't getting the full 5 stars is that I really feel like Sanderson took on more than he could chew in this one, considering the work's length. It reads like the introduction to a full-length novel, not a novella.",,,1,0
55398,"House of Chains (Malazan Book of the Fallen, #4)",Steven Erikson,"Erikson, Steven",,"=""0765348810""","=""9780765348814""",3,4.34,Tom Doherty Associates,Mass Market Paperback,1015,2007,2002,2013/04/21,2013/04/21,,,read,,,,1,0
359581,"The Courts of Chaos (The Chronicles of Amber, #5)",Roger Zelazny,"Zelazny, Roger",Tim         White,"=""9993911550""","=""9789993911555""",3,4.18,Avon Books,Mass Market Paperback,189,,1978,2013/03/01,2013/02/27,,,read,,,,1,0
536790,"Trumps of Doom (The Chronicles of Amber, #6)",Roger Zelazny,"Zelazny, Roger",,"=""""","=""""",0,4.06,Avon Books,Paperback,184,1995,1985,,2013/02/27,to-read,to-read (#2),to-read,,,,0,0
623976,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0439925509""","=""9780439925501""",0,3.91,Scholastic Press,Hardcover,308,2007,2007,,2013/02/27,to-read,to-read (#1),to-read,,,,0,0
116982,"The Hand of Oberon (The Chronicles of Amber, #4)",Roger Zelazny,"Zelazny, Roger",,"=""""","=""""",4,4.21,Avon Books,Mass Market Paperback,188,1977,1976,2013/02/26,2013/02/27,,,read,,,,1,0
239917,"Sign of the Unicorn (The Chronicles of Amber, #3)",Roger Zelazny,"Zelazny, Roger",,"=""0380008319""","=""9780380008315""",3,4.14,Avon Books,Mass Market Paperback,192,1986,1975,2013/02/22,2013/02/23,,,read,,,,1,0
62012,"The Guns of Avalon (The Chronicles of Amber, #2)",Roger Zelazny,"Zelazny, Roger",,"=""""","=""""",3,4.14,Avon Books,Mass Market Paperback,223,1986,1972,2013/02/18,2013/02/19,,,read,,,,1,0
92121,"Nine Princes in Amber (The Chronicles of Amber, #1)",Roger Zelazny,"Zelazny, Roger",,"=""0380014300""","=""9780380014309""",3,4.05,Avon,Mass Market Paperback,175,1986,1970,2013/02/17,2013/02/17,,,read,,,,1,0
7743175,"A Memory of Light (The Wheel of Time, #14)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,"=""0765325950""","=""9780765325952""",5,4.57,Tor Books,Hardcover,912,2013,2013,2013/02/14,2013/02/10,,,read,,,,1,0
91989,"Black Powder War (Temeraire, #3)",Naomi Novik,"Novik, Naomi",,"=""0345481305""","=""9780345481306""",3,3.90,Del Rey,Mass Market Paperback,365,2006,2006,2013/02/09,2013/02/09,,,read,,,,1,0
14069,"Throne of Jade (Temeraire, #2)",Naomi Novik,"Novik, Naomi",,"=""0345481291""","=""9780345481290""",3,3.90,Del Rey,Mass Market Paperback,398,2006,2006,2013/02/03,2013/02/03,,,read,,,,1,0
891594,"Temeraire (Temeraire, #1)",Naomi Novik,"Novik, Naomi",,"=""0007219113""","=""9780007219117""",4,4.06,Harper Voyager,Paperback,448,2006,2006,2013/01/30,2013/01/14,,,read,,,,1,0
12216302,"Cold Days (The Dresden Files, #14)",Jim Butcher,"Butcher, Jim",,"=""0451464400""","=""9780451464408""",4,4.48,Penguin Group (USA),Hardcover,515,2012,2012,2013/01/27,2013/01/28,,,read,,,,1,0
16143261,"Hrafnsauga (Þriggja heima saga, #1)",Kjartan Yngvi Björnsson,"Björnsson, Kjartan Yngvi",Snæbjörn Brynjarsson,"=""""","=""9789979222033""",4,3.95,Vaka-Helgafell,Hardcover,383,2012,2012,2013/01/14,2013/01/03,,,read,"Langt síðan ég hef skemmt mér jafn vel yfir íslenskri bók. Einföld en sannfærandi heimssköpun sem ég hef ekki séð áður, og það sprottið upp úr þeim frekar vel plægða akri sem fantasíubókum er sáð í á 21. öldinni. Skemmtileg íslensk orðanotkun á köflum. Hefði viljað láta koma mér meira á óvart, Monomyth-þræðinum fylgt heldur vel.<br/>Bíð spenntur eftir næstu.",,,1,0
1037549,"Orcs (Orcs: First Blood, #1-3)",Stan Nicholls,"Nicholls, Stan",,"=""0575074876""","=""9780575074873""",3,3.44,Gollancz,Paperback,711,2004,2002,2012/12/29,2013/01/03,,,read,,,,1,0
175983,"Memories of Ice (Malazan Book of the Fallen, #3)",Steven Erikson,"Erikson, Steven",,"=""0765348802""","=""9780765348807""",3,4.46,Tor Fantasy,Mass Market Paperback,925,2006,2001,2012/11/22,2012/11/18,,,read,,,,1,0
153008,"Kushiel's Dart (Phèdre's Trilogy, #1)",Jacqueline Carey,"Carey, Jacqueline",,"=""0330493744""","=""9780330493741""",3,4.02,Tor Fantasy,Paperback,1040,2003,2001,2012/08/20,2012/11/18,,,read,,,,1,0
55399,"Gardens of the Moon (Malazan Book of the Fallen, #1)",Steven Erikson,"Erikson, Steven",,"=""0765348780""","=""9780765348784""",2,3.92,Tor Books,Mass Market Paperback,666,2005,1999,2012/08/15,2012/06/28,,,read,,,,1,0
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326353""","=""9780765326355""",5,4.66,Tor Books,Hardcover,1007,2010,2010,2012/02/01,2012/05/25,,,read,,,,1,0
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,"=""0440238153""","=""9780440238157""",3,4.10,Laurel Leaf,Mass Market Paperback,465,2003,2000,2007/11/01,2012/05/25,,,read,,,,1,0
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""0679879250""","=""9780679879251""",4,4.15,Alfred A. Knopf Books for Young Readers,Hardcover,326,1997,1997,2007/11/01,2012/05/25,,,read,,,,1,0
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",4,4.02,Knopf,Hardcover,399,1996,1995,2007/11/01,2012/05/25,,,read,,,,1,0
1215032,"The Wise Man’s Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""0756404738""","=""9780756404734""",4,4.55,DAW Books,Hardcover,994,2011,2011,2012/01/01,2012/05/25,,,read,,,,1,0
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""075640407X""","=""9780756404079""",5,4.52,Penguin Group DAW,Hardcover,662,2007,2007,2012/01/01,2012/05/25,,,read,,,,1,0
3754016,"Shadow's Edge (Night Angel, #2)",Brent Weeks,"Weeks, Brent",,"=""0316033650""","=""9780316033657""",4,4.25,Orbit,Mass Market Paperback,636,2008,2008,2012/07/11,2012/07/12,,,read,,,,1,0
3754026,"Beyond the Shadows (Night Angel, #3)",Brent Weeks,"Weeks, Brent",,"=""0316033669""","=""9780316033664""",3,4.27,Orbit,Mass Market Paperback,689,2008,2008,2012/07/13,2012/07/12,,,read,,,,1,0
3227063,"The Way of Shadows (Night Angel, #1)",Brent Weeks,"Weeks, Brent",,"=""0316033677""","=""9780316033671""",2,4.15,Orbit,Mass Market Paperback,645,2008,2008,2012/07/09,2012/07/01,,,read,,,,1,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",4,4.31,Tor,Mass Market Paperback,324,2004,1985,2012/07/06,2012/06/27,,,read,,,,1,0
6316821,"First Lord's Fury (Codex Alera, #6)",Jim Butcher,"Butcher, Jim",,"=""044101769X""","=""9780441017690""",4,4.39,Ace,Hardcover,465,2009,2009,2012/07/02,2012/07/02,,,read,,,,1,0
2903736,"Princeps' Fury (Codex Alera, #5)",Jim Butcher,"Butcher, Jim",,"=""0441016383""","=""9780441016389""",4,4.37,Ace,Hardcover,386,2008,2008,2012/07/02,2012/07/01,,,read,,,,1,0
346087,"Captain's Fury (Codex Alera, #4)",Jim Butcher,"Butcher, Jim",,"=""0441015271""","=""9780441015276""",5,4.37,Ace Hardcover,Hardcover,451,2007,2007,2012/06/29,2012/06/29,,,read,,,,1,0
29394,"Cursor's Fury (Codex Alera, #3)",Jim Butcher,"Butcher, Jim",,"=""0441014348""","=""9780441014347""",5,4.36,Ace Hardcover,Hardcover,442,2006,2006,2012/06/28,2012/06/28,,,read,,,,1,0
133664,"Academ's Fury (Codex Alera, #2)",Jim Butcher,"Butcher, Jim",,"=""0441013406""","=""9780441013401""",4,4.27,Ace,Paperback,702,2010,2005,2012/06/25,2012/06/27,,,read,,,,1,0
13813,"A Darkness At Sethanon (The Riftwar Saga, #4)",Raymond E. Feist,"Feist, Raymond E.",,"=""0586066888""","=""9780586066881""",3,4.20,Grafton Books,Mass Market Paperback,527,1987,1986,2012/06/21,2012/06/21,,,read,,,,1,0
29396,"Furies of Calderon (Codex Alera, #1)",Jim Butcher,"Butcher, Jim",,"=""044101268X""","=""9780441012688""",4,4.13,Ace,Paperback,688,2005,2004,2012/06/22,2012/06/23,,,read,,,,1,0
13812,"Magician: Apprentice (The Riftwar Saga, #1)",Raymond E. Feist,"Feist, Raymond E.",,"=""0553564943""","=""9780553564945""",2,4.17,Bantam Spectra,Mass Market Paperback,485,1994,1982,2012/05/30,2012/05/30,,,read,,,,1,0
13810,"Magician: Master (The Riftwar Saga, #2)",Raymond E. Feist,"Feist, Raymond E.",,"=""0553564935""","=""9780553564938""",2,4.25,Spectra,Mass Market Paperback,499,1993,1982,2012/05/30,2012/06/21,,,read,,,,1,0
